,YEAR_WEEK,BRAND,alex_SPEND,fiona_SPEND,jack_SPEND,laura_SPEND,lisa_SPEND,marc_SPEND,mary_SPEND,tom_SPEND,is_last_week,IS_JANUARY,IS_FEBRUARY,IS_MARCH,IS_APRIL,IS_MAY,IS_JUNE,IS_JULY,IS_AUGUST,IS_SEPTEMBER,IS_OCTOBER,IS_NOVEMBER,IS_DECEMBER,TARGET_VOL_SO,PROMOTION_FEATURE
421,201910,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,370152.5,0.014637981019493736
422,201910,gold_plane,0.0,15400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,23725.3,0.025407219295274508
423,201910,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,12078.0,0.020354756887661207
424,201910,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,15380.4,0.06102532637018647
425,201910,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4648.5,0.010275051222574199
426,201910,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,79472.1,0.014962239853691606
427,201910,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.08,0,0,0,1,0,0,0,0,0,0,0,0,0,29278.4,0.00209677873624095
428,201910,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1049.0,0.009131952554004494
429,201910,silver_coin,0.0,0.0,0.0,0.0,0.0,302091.0,0.0,925.86,0,0,0,1,0,0,0,0,0,0,0,0,0,28870.0,0.03178926433243938
430,201910,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,113553.4,0.007316744753164555
431,201910,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,147500.2,0.03855703684875896
432,201911,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,63580.2,0.006956754403181496
433,201911,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.100000015,0,0,0,1,0,0,0,0,0,0,0,0,0,358816.1,0.01015243952033299
434,201911,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,22950.7,0.024680874184392392
435,201911,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,19184.3,0.07592894869892661
436,201911,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,15952.4,0.05316465962125296
437,201911,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4510.8,-0.0019455705059027914
438,201911,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,77972.8,0.01469876983412958
439,201911,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.2,0,0,0,1,0,0,0,0,0,0,0,0,0,27613.7,-0.001551925116968074
440,201911,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1131.2,0.0024672281649553295
441,201911,silver_coin,0.0,40000.0,20000.0,0.0,0.0,103475.0,0.0,3814.45,0,0,0,1,0,0,0,0,0,0,0,0,0,55220.5,0.04454145518177136
442,201911,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,111777.1,0.006637795742599496
443,201911,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,134448.8,0.0173793615604694
444,201912,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,58518.9,0.04002175527230424
445,201912,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.900000067,0,0,0,1,0,0,0,0,0,0,0,0,0,356738.7,0.00674045338829103
446,201912,gold_plane,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,23447.3,0.03647985704644487
447,201912,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,13657.3,0.052466154453198834
448,201912,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,14888.5,0.054873702924523815
449,201912,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4643.4,0.005530464928384995
450,201912,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,93118.3,0.02044585837375514
451,201912,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.0,0,0,0,1,0,0,0,0,0,0,0,0,0,27221.7,0.0009863550310438933
452,201912,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1074.7,0.004235788782780068
453,201912,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.69,0,0,0,1,0,0,0,0,0,0,0,0,0,24973.5,0.02161430998200852
454,201912,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,110997.0,0.006983934523076088
455,201912,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,142463.8,0.011174785521682416
456,201913,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,59195.1,0.012844045289720002
457,201913,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,382354.9,0.007538009374742571
458,201913,gold_plane,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,23932.0,0.03397163537036188
459,201913,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.73,0,0,0,1,0,0,0,0,0,0,0,0,0,11586.5,0.027963033777284072
460,201913,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,14583.5,0.05904161174850341
461,201913,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6392.0,0.014040471666745524
462,201913,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,87591.1,0.02033549348769876
463,201913,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,26660.1,-0.0006778028980273743
464,201913,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1621.6,0.024430105740643866
465,201913,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,20091.8,0.011477517916358648
466,201913,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,119626.2,0.004221306919656646
467,201913,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.27,0,0,0,1,0,0,0,0,0,0,0,0,0,139671.4,0.01199736086323662
468,201914,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,51323.3,0.004774374987140645
469,201914,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,400520.7,0.008408009346129596
470,201914,gold_plane,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,25754.4,0.028967952485343805
471,201914,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,13232.0,0.027934905101348245
472,201914,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,15677.9,0.054727755663041264
473,201914,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5453.3,0.0023495476722727045
474,201914,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,83780.8,0.014836291909016811
475,201914,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,29319.4,0.0030079816914728337
476,201914,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1296.4,0.01947366373680703
477,201914,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,21234.9,0.011740545102277618
478,201914,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,6064.32,5624.63,0,0,0,0,1,0,0,0,0,0,0,0,0,138911.3,0.007903691624461967
479,201914,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.38,0,0,0,0,1,0,0,0,0,0,0,0,0,170987.9,0.04601501481574467
480,201915,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,52162.6,0.005606116541611111
481,201915,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.92,0,0,0,0,1,0,0,0,0,0,0,0,0,401738.6,0.01027244035005402
482,201915,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,24615.2,0.024833776382176573
483,201915,gracious_road,0.0,0.0,792.22,0.0,0.0,0.0,0.0,4500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,13623.6,0.0315397500819916
484,201915,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,15106.8,0.05597889185583342
485,201915,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5353.5,-0.000412376092062122
486,201915,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,89226.5,0.013164631661282171
487,201915,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,27995.8,0.0029419682827466855
488,201915,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1119.4,0.005956328006852823
489,201915,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,21711.2,0.014748926531966107
490,201915,viable_line,0.0,0.0,0.0,7344.26,0.0,0.0,14156.32,8435.19,0,0,0,0,1,0,0,0,0,0,0,0,0,136820.3,0.00835585720855096
491,201915,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.21,0,0,0,0,1,0,0,0,0,0,0,0,0,158862.9,0.02501544160219097
492,201916,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,60582.6,0.007519055321644297
493,201916,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.08,0,0,0,0,1,0,0,0,0,0,0,0,0,487849.0,0.011779305751173846
494,201916,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,31039.3,0.030629759632953373
495,201916,gracious_road,0.0,0.0,4880.11,0.0,0.0,0.0,0.0,3930.53,0,0,0,0,1,0,0,0,0,0,0,0,0,18174.9,0.04953434790554827
496,201916,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,17218.4,0.03870155409916654
497,201916,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,7050.0,0.002593612113256603
498,201916,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,101363.6,0.01213076438627588
499,201916,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.59,0,0,0,0,1,0,0,0,0,0,0,0,0,29127.2,0.00685031520375151
500,201916,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1327.6,0.012529514520216795
501,201916,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.19,0,0,0,0,1,0,0,0,0,0,0,0,0,23757.8,0.014357798385149924
502,201916,viable_line,0.0,0.0,0.0,11081.85,0.0,590429.0,11778.24,9202.51,0,0,0,0,1,0,0,0,0,0,0,0,0,199906.0,0.01977246601186749
503,201916,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.35,0,0,0,0,1,0,0,0,0,0,0,0,0,166689.8,0.018447729331895545
504,201917,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,59323.8,0.051347849113502535
505,201917,fast_duck,0.0,22100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,389080.1,0.009409346904685523
506,201917,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,29425.3,0.03630167421038931
507,201917,gracious_road,0.0,0.0,5337.15,0.0,0.0,0.0,0.0,1038.96,0,0,0,0,1,0,0,0,0,0,0,0,0,12338.0,0.024787152168096942
508,201917,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,14941.3,0.049105780932057495
509,201917,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5579.1,0.0006579176143609986
510,201917,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,82206.1,0.009962656484900204
511,201917,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,24948.4,0.004439386162477633
512,201917,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1181.4,0.013137666874387161
513,201917,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.81,0,0,0,0,1,0,0,0,0,0,0,0,0,21070.5,0.014285147654780598
514,201917,viable_line,0.0,0.0,0.0,6573.92,0.0,0.0,6572.85,10377.1,0,0,0,0,1,0,0,0,0,0,0,0,0,149286.0,0.019981742210214707
515,201917,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.57,0,0,0,0,1,0,0,0,0,0,0,0,0,146956.1,0.025040739827006428
516,201918,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,61859.6,0.038186887780810495
517,201918,fast_duck,0.0,52137.0,0.0,2580.64516129,0.0,0.0,0.0,6290.322580645,0,0,0,0,0,1,0,0,0,0,0,0,0,443718.3,0.01061580030239658
518,201918,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,30799.6,0.03120309089403425
519,201918,gracious_road,0.0,0.0,4012.01,0.0,0.0,0.0,0.0,1398.68,0,0,0,0,0,1,0,0,0,0,0,0,0,13035.8,0.02513183889323307
520,201918,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,16254.5,0.05079567949458091
521,201918,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6356.7,0.007231836409751419
522,201918,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,89653.1,0.008972446371725666
523,201918,moistured_bird,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1148.02,0,0,0,0,0,1,0,0,0,0,0,0,0,27460.7,0.006202159540026711
524,201918,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1300.5,0.014077865579965038
525,201918,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.71,0,0,0,0,0,1,0,0,0,0,0,0,0,23322.3,0.013788999731845799
526,201918,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,1424.9,5633.46,0,0,0,0,0,1,0,0,0,0,0,0,0,148159.6,0.014628306078260043
527,201918,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.96,0,0,0,0,0,1,0,0,0,0,0,0,0,184182.8,0.03278369591868641
528,201919,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,60637.2,0.02244391679944799
529,201919,fast_duck,0.0,44337.0,0.0,3612.903225806,0.0,0.0,0.0,8806.451612903,0,0,0,0,0,1,0,0,0,0,0,0,0,452965.8,0.008401428059965587
530,201919,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,31615.9,0.015013557387344573
531,201919,gracious_road,0.0,0.0,0.02,0.0,45000.0,0.0,0.0,1101.32,0,0,0,0,0,1,0,0,0,0,0,0,0,12764.3,0.017595537771509278
532,201919,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,16275.4,0.046505600309722665
533,201919,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6318.3,9.709537806777475e-05
534,201919,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,92620.6,0.013121465129091962
535,201919,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.12,0,0,0,0,0,1,0,0,0,0,0,0,0,24745.5,0.006911925956522183
536,201919,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1379.1,0.011060072359566579
537,201919,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.86,0,0,0,0,0,1,0,0,0,0,0,0,0,23352.4,0.009005505901955656
538,201919,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.76,0,0,0,0,0,1,0,0,0,0,0,0,0,137615.6,0.004911394467730697
539,201919,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.95,0,0,0,0,0,1,0,0,0,0,0,0,0,187365.0,0.024587678021964113
540,201920,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,53124.1,0.007413113134057914
541,201920,fast_duck,0.0,7600.0,0.0,29987.903225806,0.0,0.0,0.0,8806.451612903,0,0,0,0,0,1,0,0,0,0,0,0,0,388399.3,0.004221263581944311
542,201920,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,36142.6,0.029122848761997864
543,201920,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.4,0,0,0,0,0,1,0,0,0,0,0,0,0,11907.5,0.018523524234997684
544,201920,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,15070.1,0.04931120469225059
545,201920,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8558.98,0,0,0,0,0,1,0,0,0,0,0,0,0,7546.9,0.013647315633512727
546,201920,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,83468.1,0.008514635335159447
547,201920,moistured_bird,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,4370.07,0,0,0,0,0,1,0,0,0,0,0,0,0,22379.4,0.0059390461686897825
548,201920,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1233.3,0.015325932136705028
549,201920,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.43,0,0,0,0,0,1,0,0,0,0,0,0,0,21650.3,0.008408461475050128
550,201920,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,125719.5,0.0019732397353016836
551,201920,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20722.32,0,0,0,0,0,1,0,0,0,0,0,0,0,174870.1,0.0029392404408813745
552,201921,angry_cat,0.0,0.0,702.0,0.0,0.0,0.0,0.0,4443.692307692,0,0,0,0,0,1,0,0,0,0,0,0,0,52496.2,0.0024222503590338646
553,201921,fast_duck,0.0,15058.0,0.0,40537.903225806,0.0,0.0,0.0,8806.451612903,0,0,0,0,0,1,0,0,0,0,0,0,0,425563.8,0.009507173149365344
554,201921,gold_plane,0.0,0.0,5789.75,0.0,0.0,0.0,10420.121991,16112.949998,0,0,0,0,0,1,0,0,0,0,0,0,0,38442.8,0.06987408491551703
555,201921,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.37,0,0,0,0,0,1,0,0,0,0,0,0,0,12649.9,0.025118411933618558
556,201921,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,15309.6,0.049286765635836984
557,201921,ideal_mouse,0.0,9100.0,0.0,0.0,0.0,0.0,0.0,17914.78,0,0,0,0,0,1,0,0,0,0,0,0,0,8355.2,0.03589958973777882
558,201921,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7597.18,0,0,0,0,0,1,0,0,0,0,0,0,0,84350.0,0.005806675246649928
559,201921,moistured_bird,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,6696.71,0,0,0,0,0,1,0,0,0,0,0,0,0,23897.1,0.021090908850887692
560,201921,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1199.2,0.009734756548736874
561,201921,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.27,0,0,0,0,0,1,0,0,0,0,0,0,0,22068.4,0.009439663164094293
562,201921,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,141273.0,0.010444971533900813
563,201921,visitor,0.0,0.0,12593.666666667,0.0,0.0,0.0,20252.362012,28549.179999,0,0,0,0,0,1,0,0,0,0,0,0,0,162330.7,0.0076840586981963685
564,201922,angry_cat,0.0,0.0,1765.0,0.0,0.0,0.0,0.0,7776.461538462,0,0,0,0,0,1,0,0,0,0,0,0,0,53865.2,0.0030256593947849304
565,201922,fast_duck,0.0,25558.0,0.0,25147.311827957,0.0,568583.81,0.0,8956.989247312,0,0,0,0,0,1,0,0,0,0,0,0,0,511787.6,0.007613287016989197
566,201922,gold_plane,0.0,0.0,8105.65,0.0,0.0,291990.0,19560.653453,20719.689999,0,0,0,0,0,1,0,0,0,0,0,0,0,42420.0,0.048430732204317824
567,201922,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.23,0,0,0,0,0,1,0,0,0,0,0,0,0,26498.0,0.09397325575688999
568,201922,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,18349.5,0.032573859043887404
569,201922,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17849.96,0,0,0,0,0,1,0,0,0,0,0,0,0,8362.7,0.014583311458131134
570,201922,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8482.51,0,0,0,0,0,1,0,0,0,0,0,0,0,98126.8,0.00565839744337682
571,201922,moistured_bird,0.0,21500.0,0.0,0.0,0.0,0.0,29998.693976,8286.9,0,0,0,0,0,1,0,0,0,0,0,0,0,26611.3,0.020416932012992137
572,201922,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1681.0,0.02470617835116436
573,201922,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.73,0,0,0,0,0,1,0,0,0,0,0,0,0,22954.1,0.010397963553265513
574,201922,viable_line,0.0,0.0,0.0,0.0,0.0,47639.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,149341.0,0.01083753866792684
575,201922,visitor,0.0,0.0,12593.666666667,0.0,0.0,0.0,27390.67682,28444.839998,0,0,0,0,0,1,0,0,0,0,0,0,0,175032.8,0.022601981977488594
576,201923,angry_cat,0.0,0.0,6496.0,0.0,0.0,0.0,0.0,7776.461538462,0,0,0,0,0,0,1,0,0,0,0,0,0,55231.6,0.0018627219837400273
577,201923,fast_duck,34294.0,37700.0,0.0,5133.333333333,0.0,0.0,0.0,9333.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,701654.9,0.0193531190916333
578,201923,gold_plane,0.0,0.0,8105.65,0.0,0.0,0.0,17169.808569,20265.160001,0,0,0,0,0,0,1,0,0,0,0,0,0,36582.8,0.03593914102973488
579,201923,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.29,0,0,0,0,0,0,1,0,0,0,0,0,0,25779.1,0.07148180072324944
580,201923,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,19102.6,0.058827852725599095
581,201923,ideal_mouse,0.0,17766.0,0.0,0.0,0.0,0.0,0.0,15875.89,0,0,0,0,0,0,1,0,0,0,0,0,0,7656.0,0.006794445203604958
582,201923,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7972.43,0,0,0,0,0,0,1,0,0,0,0,0,0,109161.8,0.006724597834399741
583,201923,moistured_bird,0.0,9142.5,0.0,0.0,0.0,0.0,0.0,10087.35,0,0,0,0,0,0,1,0,0,0,0,0,0,33276.3,0.011674080486687248
584,201923,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1693.7,0.020969386582924444
