,BRAND,YEAR_WEEK,TOUCHPOINT,SPEND,GRP,IMPRESSIONS,CLICKS,REACH
0,angry_cat,201827.0,alex,0.0,0.0,0.0,0.0,0.0
1,angry_cat,201827.0,fiona,0.0,0.0,0.0,0.0,0.0
2,angry_cat,201827.0,laura,0.0,0.0,0.0,0.0,0.0
3,angry_cat,201827.0,lisa,0.0,0.0,0.0,0.0,0.0
4,angry_cat,201827.0,marc,0.0,0.0,0.0,0.0,0.0
5,angry_cat,201827.0,mary,0.0,0.0,0.0,0.0,0.0
6,angry_cat,201827.0,tom,0.0,0.0,0.0,0.0,0.0
7,angry_cat,201828.0,alex,0.0,0.0,0.0,0.0,0.0
8,angry_cat,201828.0,fiona,0.0,0.0,0.0,0.0,0.0
9,angry_cat,201828.0,laura,0.0,0.0,0.0,0.0,0.0
10,angry_cat,201828.0,lisa,0.0,0.0,0.0,0.0,0.0
11,angry_cat,201828.0,marc,0.0,0.0,0.0,0.0,0.0
12,angry_cat,201828.0,mary,0.0,0.0,0.0,0.0,0.0
13,angry_cat,201828.0,tom,0.0,0.0,0.0,0.0,0.0
14,angry_cat,201829.0,alex,0.0,0.0,0.0,0.0,0.0
15,angry_cat,201829.0,fiona,0.0,0.0,0.0,0.0,0.0
16,angry_cat,201829.0,laura,0.0,0.0,0.0,0.0,0.0
17,angry_cat,201829.0,lisa,0.0,0.0,0.0,0.0,0.0
18,angry_cat,201829.0,marc,0.0,0.0,0.0,0.0,0.0
19,angry_cat,201829.0,mary,0.0,0.0,0.0,0.0,0.0
20,angry_cat,201829.0,tom,0.0,0.0,0.0,0.0,0.0
21,angry_cat,201830.0,alex,0.0,0.0,0.0,0.0,0.0
22,angry_cat,201830.0,fiona,0.0,0.0,0.0,0.0,0.0
23,angry_cat,201830.0,laura,0.0,0.0,0.0,0.0,0.0
24,angry_cat,201830.0,lisa,0.0,0.0,0.0,0.0,0.0
25,angry_cat,201830.0,marc,0.0,0.0,0.0,0.0,0.0
26,angry_cat,201830.0,mary,0.0,0.0,0.0,0.0,0.0
27,angry_cat,201830.0,tom,0.0,0.0,0.0,0.0,0.0
28,angry_cat,201831.0,alex,0.0,0.0,0.0,0.0,0.0
29,angry_cat,201831.0,fiona,0.0,0.0,0.0,0.0,0.0
30,angry_cat,201831.0,laura,0.0,0.0,0.0,0.0,0.0
31,angry_cat,201831.0,lisa,0.0,0.0,0.0,0.0,0.0
32,angry_cat,201831.0,marc,0.0,0.0,0.0,0.0,0.0
33,angry_cat,201831.0,mary,0.0,0.0,0.0,0.0,0.0
34,angry_cat,201831.0,tom,0.0,0.0,0.0,0.0,0.0
35,angry_cat,201832.0,alex,0.0,0.0,0.0,0.0,0.0
36,angry_cat,201832.0,fiona,0.0,0.0,0.0,0.0,0.0
37,angry_cat,201832.0,laura,0.0,0.0,0.0,0.0,0.0
38,angry_cat,201832.0,lisa,0.0,0.0,0.0,0.0,0.0
39,angry_cat,201832.0,marc,0.0,0.0,0.0,0.0,0.0
40,angry_cat,201832.0,mary,0.0,0.0,0.0,0.0,0.0
41,angry_cat,201832.0,tom,0.0,0.0,0.0,0.0,0.0
42,angry_cat,201833.0,alex,0.0,0.0,0.0,0.0,0.0
43,angry_cat,201833.0,fiona,0.0,0.0,0.0,0.0,0.0
44,angry_cat,201833.0,laura,0.0,0.0,0.0,0.0,0.0
45,angry_cat,201833.0,lisa,0.0,0.0,0.0,0.0,0.0
46,angry_cat,201833.0,marc,0.0,0.0,0.0,0.0,0.0
47,angry_cat,201833.0,mary,0.0,0.0,0.0,0.0,0.0
48,angry_cat,201833.0,tom,0.0,0.0,0.0,0.0,0.0
49,angry_cat,201834.0,alex,0.0,0.0,0.0,0.0,0.0
50,angry_cat,201834.0,fiona,0.0,0.0,0.0,0.0,0.0
51,angry_cat,201834.0,laura,0.0,0.0,0.0,0.0,0.0
52,angry_cat,201834.0,lisa,0.0,0.0,0.0,0.0,0.0
53,angry_cat,201834.0,marc,0.0,0.0,0.0,0.0,0.0
54,angry_cat,201834.0,mary,0.0,0.0,0.0,0.0,0.0
55,angry_cat,201834.0,tom,0.0,0.0,0.0,0.0,0.0
56,angry_cat,201835.0,alex,0.0,0.0,0.0,0.0,0.0
57,angry_cat,201835.0,fiona,0.0,0.0,0.0,0.0,0.0
58,angry_cat,201835.0,laura,0.0,0.0,0.0,0.0,0.0
59,angry_cat,201835.0,lisa,0.0,0.0,0.0,0.0,0.0
60,angry_cat,201835.0,marc,0.0,0.0,0.0,0.0,0.0
61,angry_cat,201835.0,mary,0.0,0.0,0.0,0.0,0.0
62,angry_cat,201835.0,tom,0.0,0.0,0.0,0.0,0.0
63,angry_cat,201836.0,alex,0.0,0.0,0.0,0.0,0.0
64,angry_cat,201836.0,fiona,0.0,0.0,0.0,0.0,0.0
65,angry_cat,201836.0,laura,0.0,0.0,0.0,0.0,0.0
66,angry_cat,201836.0,lisa,0.0,0.0,0.0,0.0,0.0
67,angry_cat,201836.0,marc,0.0,0.0,0.0,0.0,0.0
68,angry_cat,201836.0,mary,0.0,0.0,0.0,0.0,0.0
69,angry_cat,201836.0,tom,0.0,0.0,0.0,0.0,0.0
70,angry_cat,201837.0,alex,0.0,0.0,0.0,0.0,0.0
71,angry_cat,201837.0,fiona,0.0,0.0,0.0,0.0,0.0
72,angry_cat,201837.0,laura,0.0,0.0,0.0,0.0,0.0
73,angry_cat,201837.0,lisa,0.0,0.0,0.0,0.0,0.0
74,angry_cat,201837.0,marc,0.0,0.0,0.0,0.0,0.0
75,angry_cat,201837.0,mary,0.0,0.0,0.0,0.0,0.0
76,angry_cat,201837.0,tom,0.0,0.0,0.0,0.0,0.0
77,angry_cat,201838.0,alex,0.0,0.0,0.0,0.0,0.0
78,angry_cat,201838.0,fiona,0.0,0.0,0.0,0.0,0.0
79,angry_cat,201838.0,laura,0.0,0.0,0.0,0.0,0.0
80,angry_cat,201838.0,lisa,0.0,0.0,0.0,0.0,0.0
81,angry_cat,201838.0,marc,0.0,0.0,0.0,0.0,0.0
82,angry_cat,201838.0,mary,0.0,0.0,0.0,0.0,0.0
83,angry_cat,201838.0,tom,0.0,0.0,0.0,0.0,0.0
84,angry_cat,201839.0,alex,0.0,0.0,0.0,0.0,0.0
85,angry_cat,201839.0,fiona,0.0,0.0,0.0,0.0,0.0
86,angry_cat,201839.0,laura,0.0,0.0,0.0,0.0,0.0
87,angry_cat,201839.0,lisa,0.0,0.0,0.0,0.0,0.0
88,angry_cat,201839.0,marc,0.0,0.0,0.0,0.0,0.0
89,angry_cat,201839.0,mary,0.0,0.0,0.0,0.0,0.0
90,angry_cat,201839.0,tom,0.0,0.0,0.0,0.0,0.0
91,angry_cat,201840.0,alex,0.0,0.0,0.0,0.0,0.0
92,angry_cat,201840.0,fiona,0.0,0.0,0.0,0.0,0.0
93,angry_cat,201840.0,laura,0.0,0.0,0.0,0.0,0.0
94,angry_cat,201840.0,lisa,0.0,0.0,0.0,0.0,0.0
95,angry_cat,201840.0,marc,0.0,0.0,0.0,0.0,0.0
96,angry_cat,201840.0,mary,0.0,0.0,0.0,0.0,0.0
97,angry_cat,201840.0,tom,0.0,0.0,0.0,0.0,0.0
98,angry_cat,201841.0,alex,0.0,0.0,0.0,0.0,0.0
99,angry_cat,201841.0,fiona,0.0,0.0,0.0,0.0,0.0
100,angry_cat,201841.0,laura,0.0,0.0,0.0,0.0,0.0
101,angry_cat,201841.0,lisa,0.0,0.0,0.0,0.0,0.0
102,angry_cat,201841.0,marc,0.0,0.0,0.0,0.0,0.0
103,angry_cat,201841.0,mary,0.0,0.0,0.0,0.0,0.0
104,angry_cat,201841.0,tom,0.0,0.0,0.0,0.0,0.0
105,angry_cat,201842.0,alex,0.0,0.0,0.0,0.0,0.0
106,angry_cat,201842.0,fiona,0.0,0.0,0.0,0.0,0.0
107,angry_cat,201842.0,laura,0.0,0.0,0.0,0.0,0.0
108,angry_cat,201842.0,lisa,0.0,0.0,0.0,0.0,0.0
109,angry_cat,201842.0,marc,0.0,0.0,0.0,0.0,0.0
110,angry_cat,201842.0,mary,0.0,0.0,0.0,0.0,0.0
111,angry_cat,201842.0,tom,0.0,0.0,0.0,0.0,0.0
112,angry_cat,201843.0,alex,0.0,0.0,0.0,0.0,0.0
113,angry_cat,201843.0,fiona,0.0,0.0,0.0,0.0,0.0
114,angry_cat,201843.0,laura,0.0,0.0,0.0,0.0,0.0
115,angry_cat,201843.0,lisa,0.0,0.0,0.0,0.0,0.0
116,angry_cat,201843.0,marc,0.0,0.0,0.0,0.0,0.0
117,angry_cat,201843.0,mary,0.0,0.0,0.0,0.0,0.0
118,angry_cat,201843.0,tom,0.0,0.0,0.0,0.0,0.0
119,angry_cat,201844.0,alex,0.0,0.0,0.0,0.0,0.0
120,angry_cat,201844.0,fiona,0.0,0.0,0.0,0.0,0.0
121,angry_cat,201844.0,laura,0.0,0.0,0.0,0.0,0.0
122,angry_cat,201844.0,lisa,0.0,0.0,0.0,0.0,0.0
123,angry_cat,201844.0,marc,0.0,0.0,0.0,0.0,0.0
124,angry_cat,201844.0,mary,0.0,0.0,0.0,0.0,0.0
125,angry_cat,201844.0,tom,0.0,0.0,0.0,0.0,0.0
126,angry_cat,201845.0,alex,0.0,0.0,0.0,0.0,0.0
127,angry_cat,201845.0,fiona,0.0,0.0,0.0,0.0,0.0
128,angry_cat,201845.0,laura,0.0,0.0,0.0,0.0,0.0
129,angry_cat,201845.0,lisa,0.0,0.0,0.0,0.0,0.0
130,angry_cat,201845.0,marc,0.0,0.0,0.0,0.0,0.0
131,angry_cat,201845.0,mary,0.0,0.0,0.0,0.0,0.0
132,angry_cat,201845.0,tom,0.0,0.0,0.0,0.0,0.0
133,angry_cat,201846.0,alex,0.0,0.0,0.0,0.0,0.0
134,angry_cat,201846.0,fiona,0.0,0.0,0.0,0.0,0.0
135,angry_cat,201846.0,laura,0.0,0.0,0.0,0.0,0.0
136,angry_cat,201846.0,lisa,0.0,0.0,0.0,0.0,0.0
137,angry_cat,201846.0,marc,0.0,0.0,0.0,0.0,0.0
138,angry_cat,201846.0,mary,0.0,0.0,0.0,0.0,0.0
139,angry_cat,201846.0,tom,3915.195652,0.0,642132.0,0.0,0.0
140,angry_cat,201847.0,alex,0.0,0.0,0.0,0.0,0.0
141,angry_cat,201847.0,fiona,0.0,0.0,0.0,0.0,0.0
142,angry_cat,201847.0,laura,0.0,0.0,0.0,0.0,0.0
143,angry_cat,201847.0,lisa,0.0,0.0,0.0,0.0,0.0
144,angry_cat,201847.0,marc,0.0,0.0,0.0,0.0,0.0
145,angry_cat,201847.0,mary,0.0,0.0,0.0,0.0,0.0
146,angry_cat,201847.0,tom,9135.456522,0.0,1498308.0,0.0,0.0
147,angry_cat,201848.0,alex,0.0,0.0,0.0,0.0,0.0
148,angry_cat,201848.0,fiona,0.0,0.0,0.0,0.0,0.0
149,angry_cat,201848.0,laura,0.0,0.0,0.0,0.0,0.0
150,angry_cat,201848.0,lisa,0.0,0.0,0.0,0.0,0.0
151,angry_cat,201848.0,marc,0.0,0.0,0.0,0.0,0.0
152,angry_cat,201848.0,mary,0.0,0.0,0.0,0.0,0.0
153,angry_cat,201848.0,tom,9135.456522,0.0,1498308.0,0.0,0.0
154,angry_cat,201849.0,alex,0.0,0.0,0.0,0.0,0.0
155,angry_cat,201849.0,fiona,0.0,0.0,0.0,0.0,0.0
156,angry_cat,201849.0,laura,0.0,0.0,0.0,0.0,0.0
157,angry_cat,201849.0,lisa,0.0,0.0,0.0,0.0,0.0
158,angry_cat,201849.0,marc,0.0,0.0,0.0,0.0,0.0
159,angry_cat,201849.0,mary,1620.0,0.0,189876.0,714.0,0.0
160,angry_cat,201849.0,tom,9135.456522,0.0,1498308.0,0.0,0.0
161,angry_cat,201850.0,alex,0.0,0.0,0.0,0.0,0.0
162,angry_cat,201850.0,fiona,0.0,0.0,0.0,0.0,0.0
163,angry_cat,201850.0,laura,0.0,0.0,0.0,0.0,0.0
164,angry_cat,201850.0,lisa,0.0,0.0,0.0,0.0,0.0
165,angry_cat,201850.0,marc,0.0,0.0,0.0,0.0,0.0
166,angry_cat,201850.0,mary,3687.0,0.0,405864.0,1643.0,0.0
167,angry_cat,201850.0,tom,9135.456522,0.0,1498308.0,0.0,0.0
168,angry_cat,201851.0,alex,0.0,0.0,0.0,0.0,0.0
169,angry_cat,201851.0,fiona,0.0,0.0,0.0,0.0,0.0
170,angry_cat,201851.0,laura,0.0,0.0,0.0,0.0,0.0
171,angry_cat,201851.0,lisa,0.0,0.0,0.0,0.0,0.0
172,angry_cat,201851.0,marc,0.0,0.0,0.0,0.0,0.0
173,angry_cat,201851.0,mary,12216.0,0.0,1107046.0,4990.0,0.0
174,angry_cat,201851.0,tom,9135.456522,0.0,1498308.0,0.0,0.0
175,angry_cat,201852.0,alex,0.0,0.0,0.0,0.0,0.0
176,angry_cat,201852.0,fiona,0.0,0.0,0.0,0.0,0.0
177,angry_cat,201852.0,laura,0.0,0.0,0.0,0.0,0.0
178,angry_cat,201852.0,lisa,0.0,0.0,0.0,0.0,0.0
179,angry_cat,201852.0,marc,0.0,0.0,0.0,0.0,0.0
180,angry_cat,201852.0,mary,11681.0,0.0,1205356.0,4960.0,0.0
181,angry_cat,201852.0,tom,9135.456522,0.0,1498308.0,0.0,0.0
182,angry_cat,201901.0,alex,0.0,0.0,0.0,0.0,0.0
183,angry_cat,201901.0,fiona,0.0,0.0,0.0,0.0,0.0
184,angry_cat,201901.0,laura,0.0,0.0,0.0,0.0,0.0
185,angry_cat,201901.0,lisa,0.0,0.0,0.0,0.0,0.0
186,angry_cat,201901.0,marc,0.0,0.0,0.0,0.0,0.0
187,angry_cat,201901.0,mary,928.0,0.0,111432.0,440.0,0.0
188,angry_cat,201901.0,tom,1305.065217,0.0,214044.0,0.0,0.0
189,angry_cat,201902.0,alex,0.0,0.0,0.0,0.0,0.0
190,angry_cat,201902.0,fiona,0.0,0.0,0.0,0.0,0.0
191,angry_cat,201902.0,laura,0.0,0.0,0.0,0.0,0.0
192,angry_cat,201902.0,lisa,0.0,0.0,0.0,0.0,0.0
193,angry_cat,201902.0,marc,0.0,0.0,0.0,0.0,0.0
194,angry_cat,201902.0,mary,0.0,0.0,0.0,0.0,0.0
195,angry_cat,201902.0,tom,0.0,0.0,0.0,0.0,0.0
196,angry_cat,201903.0,alex,0.0,0.0,0.0,0.0,0.0
197,angry_cat,201903.0,fiona,0.0,0.0,0.0,0.0,0.0
198,angry_cat,201903.0,laura,0.0,0.0,0.0,0.0,0.0
199,angry_cat,201903.0,lisa,0.0,0.0,0.0,0.0,0.0
200,angry_cat,201903.0,marc,0.0,0.0,0.0,0.0,0.0
201,angry_cat,201903.0,mary,0.0,0.0,0.0,0.0,0.0
202,angry_cat,201903.0,tom,0.0,0.0,0.0,0.0,0.0
203,angry_cat,201904.0,alex,0.0,0.0,0.0,0.0,0.0
204,angry_cat,201904.0,fiona,0.0,0.0,0.0,0.0,0.0
205,angry_cat,201904.0,laura,0.0,0.0,0.0,0.0,0.0
206,angry_cat,201904.0,lisa,0.0,0.0,0.0,0.0,0.0
207,angry_cat,201904.0,marc,0.0,0.0,0.0,0.0,0.0
208,angry_cat,201904.0,mary,0.0,0.0,0.0,0.0,0.0
209,angry_cat,201904.0,tom,0.0,0.0,0.0,0.0,0.0
210,angry_cat,201905.0,alex,0.0,0.0,0.0,0.0,0.0
211,angry_cat,201905.0,fiona,0.0,0.0,0.0,0.0,0.0
212,angry_cat,201905.0,laura,0.0,0.0,0.0,0.0,0.0
213,angry_cat,201905.0,lisa,0.0,0.0,0.0,0.0,0.0
214,angry_cat,201905.0,marc,0.0,0.0,0.0,0.0,0.0
215,angry_cat,201905.0,mary,0.0,0.0,0.0,0.0,0.0
216,angry_cat,201905.0,tom,0.0,0.0,0.0,0.0,0.0
217,angry_cat,201906.0,alex,0.0,0.0,0.0,0.0,0.0
218,angry_cat,201906.0,fiona,0.0,0.0,0.0,0.0,0.0
219,angry_cat,201906.0,laura,0.0,0.0,0.0,0.0,0.0
220,angry_cat,201906.0,lisa,0.0,0.0,0.0,0.0,0.0
221,angry_cat,201906.0,marc,0.0,0.0,0.0,0.0,0.0
222,angry_cat,201906.0,mary,0.0,0.0,0.0,0.0,0.0
223,angry_cat,201906.0,tom,0.0,0.0,0.0,0.0,0.0
224,angry_cat,201907.0,alex,0.0,0.0,0.0,0.0,0.0
225,angry_cat,201907.0,fiona,0.0,0.0,0.0,0.0,0.0
226,angry_cat,201907.0,laura,0.0,0.0,0.0,0.0,0.0
227,angry_cat,201907.0,lisa,0.0,0.0,0.0,0.0,0.0
228,angry_cat,201907.0,marc,0.0,0.0,0.0,0.0,0.0
229,angry_cat,201907.0,mary,0.0,0.0,0.0,0.0,0.0
230,angry_cat,201907.0,tom,0.0,0.0,0.0,0.0,0.0
231,angry_cat,201908.0,alex,0.0,0.0,0.0,0.0,0.0
232,angry_cat,201908.0,fiona,0.0,0.0,0.0,0.0,0.0
233,angry_cat,201908.0,laura,0.0,0.0,0.0,0.0,0.0
234,angry_cat,201908.0,lisa,0.0,0.0,0.0,0.0,0.0
235,angry_cat,201908.0,marc,0.0,0.0,0.0,0.0,0.0
236,angry_cat,201908.0,mary,0.0,0.0,0.0,0.0,0.0
237,angry_cat,201908.0,tom,0.0,0.0,0.0,0.0,0.0
238,angry_cat,201909.0,alex,0.0,0.0,0.0,0.0,0.0
239,angry_cat,201909.0,fiona,0.0,0.0,0.0,0.0,0.0
240,angry_cat,201909.0,laura,0.0,0.0,0.0,0.0,0.0
241,angry_cat,201909.0,lisa,0.0,0.0,0.0,0.0,0.0
242,angry_cat,201909.0,marc,0.0,0.0,0.0,0.0,0.0
243,angry_cat,201909.0,mary,0.0,0.0,0.0,0.0,0.0
244,angry_cat,201909.0,tom,0.0,0.0,0.0,0.0,0.0
245,angry_cat,201910.0,alex,0.0,0.0,0.0,0.0,0.0
246,angry_cat,201910.0,fiona,0.0,0.0,0.0,0.0,0.0
247,angry_cat,201910.0,laura,0.0,0.0,0.0,0.0,0.0
248,angry_cat,201910.0,lisa,0.0,0.0,0.0,0.0,0.0
249,angry_cat,201910.0,marc,0.0,0.0,0.0,0.0,0.0
250,angry_cat,201910.0,mary,0.0,0.0,0.0,0.0,0.0
251,angry_cat,201910.0,tom,0.0,0.0,0.0,0.0,0.0
252,angry_cat,201911.0,alex,0.0,0.0,0.0,0.0,0.0
253,angry_cat,201911.0,fiona,0.0,0.0,0.0,0.0,0.0
254,angry_cat,201911.0,laura,0.0,0.0,0.0,0.0,0.0
255,angry_cat,201911.0,lisa,0.0,0.0,0.0,0.0,0.0
256,angry_cat,201911.0,marc,0.0,0.0,0.0,0.0,0.0
257,angry_cat,201911.0,mary,0.0,0.0,0.0,0.0,0.0
258,angry_cat,201911.0,tom,0.0,0.0,0.0,0.0,0.0
259,angry_cat,201912.0,alex,0.0,0.0,0.0,0.0,0.0
260,angry_cat,201912.0,fiona,0.0,0.0,0.0,0.0,0.0
261,angry_cat,201912.0,laura,0.0,0.0,0.0,0.0,0.0
262,angry_cat,201912.0,lisa,0.0,0.0,0.0,0.0,0.0
263,angry_cat,201912.0,marc,0.0,0.0,0.0,0.0,0.0
264,angry_cat,201912.0,mary,0.0,0.0,0.0,0.0,0.0
265,angry_cat,201912.0,tom,0.0,0.0,0.0,0.0,0.0
266,angry_cat,201913.0,alex,0.0,0.0,0.0,0.0,0.0
267,angry_cat,201913.0,fiona,0.0,0.0,0.0,0.0,0.0
268,angry_cat,201913.0,laura,0.0,0.0,0.0,0.0,0.0
269,angry_cat,201913.0,lisa,0.0,0.0,0.0,0.0,0.0
270,angry_cat,201913.0,marc,0.0,0.0,0.0,0.0,0.0
271,angry_cat,201913.0,mary,0.0,0.0,0.0,0.0,0.0
272,angry_cat,201913.0,tom,0.0,0.0,0.0,0.0,0.0
273,angry_cat,201914.0,alex,0.0,0.0,0.0,0.0,0.0
274,angry_cat,201914.0,fiona,0.0,0.0,0.0,0.0,0.0
275,angry_cat,201914.0,laura,0.0,0.0,0.0,0.0,0.0
276,angry_cat,201914.0,lisa,0.0,0.0,0.0,0.0,0.0
277,angry_cat,201914.0,marc,0.0,0.0,0.0,0.0,0.0
278,angry_cat,201914.0,mary,0.0,0.0,0.0,0.0,0.0
279,angry_cat,201914.0,tom,0.0,0.0,0.0,0.0,0.0
280,angry_cat,201915.0,alex,0.0,0.0,0.0,0.0,0.0
281,angry_cat,201915.0,fiona,0.0,0.0,0.0,0.0,0.0
282,angry_cat,201915.0,laura,0.0,0.0,0.0,0.0,0.0
283,angry_cat,201915.0,lisa,0.0,0.0,0.0,0.0,0.0
284,angry_cat,201915.0,marc,0.0,0.0,0.0,0.0,0.0
285,angry_cat,201915.0,mary,0.0,0.0,0.0,0.0,0.0
286,angry_cat,201915.0,tom,0.0,0.0,0.0,0.0,0.0
287,angry_cat,201916.0,alex,0.0,0.0,0.0,0.0,0.0
288,angry_cat,201916.0,fiona,0.0,0.0,0.0,0.0,0.0
289,angry_cat,201916.0,laura,0.0,0.0,0.0,0.0,0.0
290,angry_cat,201916.0,lisa,0.0,0.0,0.0,0.0,0.0
291,angry_cat,201916.0,marc,0.0,0.0,0.0,0.0,0.0
292,angry_cat,201916.0,mary,0.0,0.0,0.0,0.0,0.0
293,angry_cat,201916.0,tom,0.0,0.0,0.0,0.0,0.0
294,angry_cat,201917.0,alex,0.0,0.0,0.0,0.0,0.0
295,angry_cat,201917.0,fiona,0.0,0.0,0.0,0.0,0.0
296,angry_cat,201917.0,laura,0.0,0.0,0.0,0.0,0.0
297,angry_cat,201917.0,lisa,0.0,0.0,0.0,0.0,0.0
298,angry_cat,201917.0,marc,0.0,0.0,0.0,0.0,0.0
299,angry_cat,201917.0,mary,0.0,0.0,0.0,0.0,0.0
300,angry_cat,201917.0,tom,0.0,0.0,0.0,0.0,0.0
301,angry_cat,201918.0,alex,0.0,0.0,0.0,0.0,0.0
302,angry_cat,201918.0,fiona,0.0,0.0,0.0,0.0,0.0
303,angry_cat,201918.0,laura,0.0,0.0,0.0,0.0,0.0
304,angry_cat,201918.0,lisa,0.0,0.0,0.0,0.0,0.0
305,angry_cat,201918.0,marc,0.0,0.0,0.0,0.0,0.0
306,angry_cat,201918.0,mary,0.0,0.0,0.0,0.0,0.0
307,angry_cat,201918.0,tom,0.0,0.0,0.0,0.0,0.0
308,angry_cat,201919.0,alex,0.0,0.0,0.0,0.0,0.0
309,angry_cat,201919.0,fiona,0.0,0.0,0.0,0.0,0.0
310,angry_cat,201919.0,laura,0.0,0.0,0.0,0.0,0.0
311,angry_cat,201919.0,lisa,0.0,0.0,0.0,0.0,0.0
312,angry_cat,201919.0,marc,0.0,0.0,0.0,0.0,0.0
313,angry_cat,201919.0,mary,0.0,0.0,0.0,0.0,0.0
314,angry_cat,201919.0,tom,0.0,0.0,0.0,0.0,0.0
315,angry_cat,201920.0,alex,0.0,0.0,0.0,0.0,0.0
316,angry_cat,201920.0,fiona,0.0,0.0,0.0,0.0,0.0
317,angry_cat,201920.0,laura,0.0,0.0,0.0,0.0,0.0
318,angry_cat,201920.0,lisa,0.0,0.0,0.0,0.0,0.0
319,angry_cat,201920.0,marc,0.0,0.0,0.0,0.0,0.0
320,angry_cat,201920.0,mary,0.0,0.0,0.0,0.0,0.0
321,angry_cat,201920.0,tom,0.0,0.0,0.0,0.0,0.0
322,angry_cat,201921.0,alex,0.0,0.0,0.0,0.0,0.0
323,angry_cat,201921.0,fiona,0.0,0.0,0.0,0.0,0.0
324,angry_cat,201921.0,laura,0.0,0.0,0.0,0.0,0.0
325,angry_cat,201921.0,lisa,0.0,0.0,0.0,0.0,0.0
326,angry_cat,201921.0,marc,0.0,0.0,0.0,0.0,0.0
327,angry_cat,201921.0,mary,702.0,0.0,132763.0,114.0,0.0
328,angry_cat,201921.0,tom,4443.692308,0.0,896117.2308,0.0,0.0
329,angry_cat,201922.0,alex,0.0,0.0,0.0,0.0,0.0
330,angry_cat,201922.0,fiona,0.0,0.0,0.0,0.0,0.0
331,angry_cat,201922.0,laura,0.0,0.0,0.0,0.0,0.0
332,angry_cat,201922.0,lisa,0.0,0.0,0.0,0.0,0.0
333,angry_cat,201922.0,marc,0.0,0.0,0.0,0.0,0.0
334,angry_cat,201922.0,mary,1765.0,0.0,232623.0,195.0,0.0
335,angry_cat,201922.0,tom,7776.461538,0.0,1568205.154,0.0,0.0
336,angry_cat,201923.0,alex,0.0,0.0,0.0,0.0,0.0
337,angry_cat,201923.0,fiona,0.0,0.0,0.0,0.0,0.0
338,angry_cat,201923.0,laura,0.0,0.0,0.0,0.0,0.0
339,angry_cat,201923.0,lisa,0.0,0.0,0.0,0.0,0.0
340,angry_cat,201923.0,marc,0.0,0.0,0.0,0.0,0.0
341,angry_cat,201923.0,mary,6496.0,0.0,584274.0,637.0,0.0
342,angry_cat,201923.0,tom,7776.461538,0.0,1568205.154,0.0,0.0
343,angry_cat,201924.0,alex,0.0,0.0,0.0,0.0,0.0
344,angry_cat,201924.0,fiona,0.0,0.0,0.0,0.0,0.0
345,angry_cat,201924.0,laura,0.0,0.0,0.0,0.0,0.0
346,angry_cat,201924.0,lisa,0.0,0.0,0.0,0.0,0.0
347,angry_cat,201924.0,marc,0.0,0.0,0.0,0.0,0.0
348,angry_cat,201924.0,mary,11070.0,0.0,868975.0,1083.0,0.0
349,angry_cat,201924.0,tom,7776.461538,0.0,1568205.154,0.0,0.0
350,angry_cat,201925.0,alex,0.0,0.0,0.0,0.0,0.0
351,angry_cat,201925.0,fiona,0.0,0.0,0.0,0.0,0.0
352,angry_cat,201925.0,laura,0.0,0.0,0.0,0.0,0.0
353,angry_cat,201925.0,lisa,0.0,0.0,0.0,0.0,0.0
354,angry_cat,201925.0,marc,0.0,0.0,0.0,0.0,0.0
355,angry_cat,201925.0,mary,10995.0,0.0,811782.0,1046.0,0.0
356,angry_cat,201925.0,tom,7776.461538,0.0,1568205.154,0.0,0.0
357,angry_cat,201926.0,alex,0.0,0.0,0.0,0.0,0.0
358,angry_cat,201926.0,fiona,0.0,0.0,0.0,0.0,0.0
359,angry_cat,201926.0,laura,0.0,0.0,0.0,0.0,0.0
360,angry_cat,201926.0,lisa,0.0,0.0,0.0,0.0,0.0
361,angry_cat,201926.0,marc,0.0,0.0,0.0,0.0,0.0
362,angry_cat,201926.0,mary,11452.0,0.0,831991.0,1220.0,0.0
363,angry_cat,201926.0,tom,7776.461538,0.0,1568205.154,0.0,0.0
364,angry_cat,201927.0,alex,0.0,0.0,0.0,0.0,0.0
365,angry_cat,201927.0,fiona,0.0,0.0,0.0,0.0,0.0
366,angry_cat,201927.0,laura,0.0,0.0,0.0,0.0,0.0
367,angry_cat,201927.0,lisa,0.0,0.0,0.0,0.0,0.0
368,angry_cat,201927.0,marc,0.0,0.0,0.0,0.0,0.0
369,angry_cat,201927.0,mary,0.0,0.0,0.0,0.0,0.0
370,angry_cat,201927.0,tom,0.0,0.0,0.0,0.0,0.0
371,angry_cat,201928.0,alex,0.0,0.0,0.0,0.0,0.0
372,angry_cat,201928.0,fiona,0.0,0.0,0.0,0.0,0.0
373,angry_cat,201928.0,laura,0.0,0.0,0.0,0.0,0.0
374,angry_cat,201928.0,lisa,0.0,0.0,0.0,0.0,0.0
375,angry_cat,201928.0,marc,0.0,0.0,0.0,0.0,0.0
376,angry_cat,201928.0,mary,0.0,0.0,0.0,0.0,0.0
377,angry_cat,201928.0,tom,0.0,0.0,0.0,0.0,0.0
378,angry_cat,201929.0,alex,0.0,0.0,0.0,0.0,0.0
379,angry_cat,201929.0,fiona,0.0,0.0,0.0,0.0,0.0
380,angry_cat,201929.0,laura,0.0,0.0,0.0,0.0,0.0
381,angry_cat,201929.0,lisa,0.0,0.0,0.0,0.0,0.0
