,BRAND,YEAR,FISCAL_YEAR,PRICE
0,angry_cat,2019,2019,4.83213704347066
1,angry_cat,2019,2019,4.83213704347066
2,angry_cat,2019,2019,4.83213704347066
3,angry_cat,2019,2019,4.83213704347066
4,angry_cat,2019,2019,4.83213704347066
5,angry_cat,2019,2019,4.83213704347066
6,angry_cat,2019,2019,4.83213704347066
7,angry_cat,2019,2019,4.83213704347066
8,angry_cat,2019,2019,4.83213704347066
9,angry_cat,2019,2019,4.83213704347066
10,angry_cat,2019,2019,4.83213704347066
11,angry_cat,2019,2019,4.83213704347066
12,angry_cat,2019,2019,4.83213704347066
13,angry_cat,2019,2019,4.83213704347066
14,angry_cat,2019,2019,4.83213704347066
15,angry_cat,2019,2019,4.83213704347066
16,angry_cat,2019,2019,4.83213704347066
17,angry_cat,2019,2019,4.83213704347066
18,angry_cat,2019,2019,4.83213704347066
19,angry_cat,2019,2019,4.83213704347066
20,angry_cat,2019,2019,4.83213704347066
21,angry_cat,2019,2019,4.83213704347066
22,angry_cat,2019,2019,4.83213704347066
23,angry_cat,2019,2019,4.83213704347066
24,angry_cat,2019,2019,4.83213704347066
25,angry_cat,2019,2019,4.83213704347066
26,angry_cat,2019,2019,4.83213704347066
27,angry_cat,2019,2019,4.83213704347066
28,angry_cat,2019,2019,4.83213704347066
29,angry_cat,2019,2019,4.83213704347066
30,angry_cat,2019,2019,4.83213704347066
31,angry_cat,2019,2019,4.83213704347066
32,angry_cat,2019,2019,4.83213704347066
33,angry_cat,2019,2019,4.83213704347066
