,CATEGORY,BRAND,EAN,YEAR_WEEK,DISTRIBUTION_CODE,SALES_SO,VOLUME_SO,SALES_SO_PROMO,VOLUME_SO_PROMO,sales_non_promo,volume_non_promo,Unnamed: 11,Unnamed: 12,PRICE_ASP,PRICE_PERIOD
0,joy,ideal_mouse,,201827,hyper_top,148210.4,9442.9,57087.7,3729.3,,,,,15.695432547204778,201827-201905
1,joy,ideal_mouse,,201828,hyper_top,166492.3,10590.2,47178.8,3093.6,,,,,15.721355592906647,201827-201905
2,joy,ideal_mouse,,201829,hyper_top,189924.4,12151.5,71418.4,4736.3,,,,,15.62970826646916,201827-201905
3,joy,ideal_mouse,,201830,hyper_top,198720.5,12681.8,71579.3,4599.7,,,,,15.669739311454212,201827-201905
4,joy,ideal_mouse,,201831,hyper_top,236007.2,15286.5,109040.8,7150.9,,,,,15.438929774637753,201827-201905
5,joy,ideal_mouse,,201832,hyper_top,216517.9,14011.5,95952.5,6314.1,,,,,15.452870856082503,201827-201905
6,joy,ideal_mouse,,201833,hyper_top,189302.8,12156.8,50331.7,3261.8,,,,,15.571762305869965,201827-201905
7,joy,ideal_mouse,,201834,hyper_top,166450.3,10566.3,40982.5,2593.5,,,,,15.75294095378704,201827-201905
8,joy,ideal_mouse,,201835,hyper_top,138374.8,8816.3,30085.5,1944.1,,,,,15.695337046153147,201827-201905
9,joy,ideal_mouse,,201836,hyper_top,117542.6,7487.3,11606.9,778.6,,,,,15.698930188452447,201827-201905
10,joy,ideal_mouse,,201837,hyper_top,112047.9,7223.3,21759.5,1481.5,,,,,15.512009746237869,201827-201905
11,joy,ideal_mouse,,201838,hyper_top,98569.4,6378.8,20282.8,1381.8,,,,,15.452655671913211,201827-201905
12,joy,ideal_mouse,,201839,hyper_top,92662.0,5950.5,9262.3,620.9,,,,,15.572136795227292,201827-201905
13,joy,ideal_mouse,,201840,hyper_top,91416.1,5780.6,9815.6,654.8,,,,,15.814292633982632,201827-201905
14,joy,ideal_mouse,,201841,hyper_top,79999.2,5042.5,4380.6,289.0,,,,,15.864987605354486,201827-201905
15,joy,ideal_mouse,,201842,hyper_top,81648.3,5144.9,4449.7,278.9,,,,,15.86975451417909,201827-201905
16,joy,ideal_mouse,,201843,hyper_top,111486.2,7704.9,33480.3,2778.5,,,,,14.469519396747524,201827-201905
17,joy,ideal_mouse,,201844,hyper_top,123345.1,8073.8,48058.5,3321.1,,,,,15.27720528128019,201827-201905
18,joy,ideal_mouse,,201845,hyper_top,87268.1,5559.8,14872.7,977.9,,,,,15.69626605273571,201827-201905
19,joy,ideal_mouse,,201846,hyper_top,69973.6,4404.0,5414.3,364.9,,,,,15.888646684831972,201827-201905
20,joy,ideal_mouse,,201847,hyper_top,71335.2,4494.8,4191.9,279.1,,,,,15.87060603363887,201827-201905
21,joy,ideal_mouse,,201848,hyper_top,76300.2,4802.3,5685.0,372.0,,,,,15.88826187451846,201827-201905
22,joy,ideal_mouse,,201849,hyper_top,89347.7,5605.5,6910.2,456.7,,,,,15.939291767014538,201827-201905
23,joy,ideal_mouse,,201850,hyper_top,94406.6,5928.9,4590.7,288.2,,,,,15.923122332979139,201827-201905
24,joy,ideal_mouse,,201851,hyper_top,148993.3,9377.3,8883.6,585.9,,,,,15.888720633871158,201827-201905
25,joy,ideal_mouse,,201852,hyper_top,115348.8,7260.0,18426.9,1202.7,,,,,15.888264462809918,201827-201905
26,joy,ideal_mouse,,201901,hyper_top,79884.1,5013.0,5098.5,397.4,,,,,15.935387991222822,201827-201905
27,joy,ideal_mouse,,201902,hyper_top,58974.3,3683.1,3158.2,238.5,,,,,16.01213651543537,201827-201905
28,joy,ideal_mouse,,201903,hyper_top,59828.7,3738.8,3079.1,234.4,,,,,16.00211297742591,201827-201905
29,joy,ideal_mouse,,201904,hyper_top,60675.0,3792.0,7010.4,485.2,,,,,16.000791139240505,201827-201905
30,joy,ideal_mouse,,201905,hyper_top,66599.1,4148.1,5856.5,415.7,,,,,16.055326535040138,201827-201905
31,joy,ideal_mouse,,201906,hyper_top,70043.1,4397.7,7605.1,510.7,,,,,15.927211951702027,201905-202113
32,joy,ideal_mouse,,201907,hyper_top,73336.3,4614.3,7842.5,519.6,,,,,15.89326658431398,201905-202113
33,joy,ideal_mouse,,201908,hyper_top,73915.5,4622.3,4439.4,287.2,,,,,15.991065054193799,201905-202113
34,joy,ideal_mouse,,201909,hyper_top,77425.7,4832.3,3441.4,244.6,,,,,16.022535852492602,201905-202113
35,joy,ideal_mouse,,201910,hyper_top,73602.4,4648.5,27002.3,1832.3,,,,,15.83358072496504,201905-202113
36,joy,ideal_mouse,,201911,hyper_top,72304.0,4510.8,19971.7,1270.4,,,,,16.029085749756142,201905-202113
37,joy,ideal_mouse,,201912,hyper_top,73874.1,4643.4,26222.0,1649.5,,,,,15.90948442951286,201905-202113
38,joy,ideal_mouse,,201913,hyper_top,100823.2,6392.0,43986.2,2817.8,,,,,15.77334167709637,201905-202113
39,joy,ideal_mouse,,201914,hyper_top,87036.7,5453.3,11598.5,732.0,,,,,15.960372618414537,201905-202113
40,joy,ideal_mouse,,201915,hyper_top,85680.4,5353.5,11577.2,726.7,,,,,16.00455776594751,201905-202113
41,joy,ideal_mouse,,201916,hyper_top,112493.1,7050.0,16774.8,1050.6,,,,,15.956468085106383,201905-202113
42,joy,ideal_mouse,,201917,hyper_top,89195.5,5579.1,4745.5,302.2,,,,,15.987435249412986,201905-202113
43,joy,ideal_mouse,,201918,hyper_top,100958.8,6356.7,25848.7,1633.2,,,,,15.882265955605897,201905-202113
44,joy,ideal_mouse,,201919,hyper_top,101070.1,6318.3,13939.0,851.2,,,,,15.996407261446908,201905-202113
45,joy,ideal_mouse,,201920,hyper_top,119087.3,7546.9,34557.3,2203.8,,,,,15.779631371821544,201905-202113
46,joy,ideal_mouse,,201921,hyper_top,128867.6,8355.2,45424.8,3121.9,,,,,15.423640367675219,201905-202113
47,joy,ideal_mouse,,201922,hyper_top,131835.1,8362.7,23299.5,1504.1,,,,,15.764657347507383,201905-202113
48,joy,ideal_mouse,,201923,hyper_top,121648.2,7656.0,21764.3,1353.8,,,,,15.889263322884013,201905-202113
49,joy,ideal_mouse,,201924,hyper_top,115262.2,7217.3,16850.9,1072.1,,,,,15.970265888905823,201905-202113
50,joy,ideal_mouse,,201925,hyper_top,128201.4,8101.0,8207.6,497.5,,,,,15.825379582767559,201905-202113
51,joy,ideal_mouse,,201926,hyper_top,144558.3,9143.0,9427.4,604.6,,,,,15.810817018484085,201905-202113
52,joy,ideal_mouse,,201927,hyper_top,157013.8,9925.3,6296.7,407.8,,,,,15.819552053842202,201905-202113
53,joy,ideal_mouse,,201928,hyper_top,200476.9,12827.0,62638.6,4198.9,,,,,15.629289779371637,201905-202113
54,joy,ideal_mouse,,201929,hyper_top,201039.8,12809.3,63215.9,4222.7,,,,,15.69483109927943,201905-202113
55,joy,ideal_mouse,,201930,hyper_top,191749.3,12161.0,38849.8,2566.0,,,,,15.767560233533425,201905-202113
56,joy,ideal_mouse,,201931,hyper_top,220340.1,14062.7,88328.3,5771.7,,,,,15.66840649377431,201905-202113
57,joy,ideal_mouse,,201932,hyper_top,215400.3,13719.9,72742.6,4753.7,,,,,15.699844751055036,201905-202113
58,joy,ideal_mouse,,201933,hyper_top,197268.9,12515.6,36494.5,2359.8,,,,,15.76184122215475,201905-202113
59,joy,ideal_mouse,,201934,hyper_top,178713.3,11388.2,42813.7,2810.5,,,,,15.692848738167575,201905-202113
60,joy,ideal_mouse,,201935,hyper_top,152934.7,9694.7,32114.2,2130.4,,,,,15.775083292933251,201905-202113
61,joy,ideal_mouse,,201936,hyper_top,128362.0,8075.1,8643.9,569.8,,,,,15.896026055404885,201905-202113
62,joy,ideal_mouse,,201937,hyper_top,108935.7,6874.7,12223.7,791.4,,,,,15.845884184037121,201905-202113
63,joy,ideal_mouse,,201938,hyper_top,103365.9,6502.2,9267.3,579.6,,,,,15.897065608563254,201905-202113
64,joy,ideal_mouse,,201939,hyper_top,95224.3,5965.4,2605.5,163.8,,,,,15.962768632447114,201905-202113
65,joy,ideal_mouse,,201940,hyper_top,110450.4,7355.6,30227.7,2323.5,,,,,15.015824677796507,201905-202113
66,joy,ideal_mouse,,201941,hyper_top,87882.1,5607.7,9182.1,594.1,,,,,15.67168357793748,201905-202113
67,joy,ideal_mouse,,201942,hyper_top,81757.8,5142.6,1475.9,92.4,,,,,15.898144907245362,201905-202113
68,joy,ideal_mouse,,201943,hyper_top,85206.5,5348.4,7119.2,448.3,,,,,15.931213073068582,201905-202113
69,joy,ideal_mouse,,201944,hyper_top,97712.1,6174.6,7651.5,491.7,,,,,15.82484695364882,201905-202113
70,joy,ideal_mouse,,201945,hyper_top,89462.1,5670.4,9056.1,565.6,,,,,15.777035129796841,201905-202113
71,joy,ideal_mouse,,201946,hyper_top,80166.2,5071.5,10667.7,656.8,,,,,15.807197081731243,201905-202113
72,joy,ideal_mouse,,201947,hyper_top,100692.8,6452.0,35898.8,2413.8,,,,,15.606447613143212,201905-202113
73,joy,ideal_mouse,,201948,hyper_top,90916.5,5810.5,20815.9,1416.1,,,,,15.646932277772997,201905-202113
74,joy,ideal_mouse,,201949,hyper_top,90802.4,5745.5,7668.1,492.3,,,,,15.804090157514576,201905-202113
75,joy,ideal_mouse,,201950,hyper_top,98098.5,6225.1,2951.8,187.8,,,,,15.75854203145331,201905-202113
76,joy,ideal_mouse,,201951,hyper_top,137571.7,8758.4,8025.2,538.1,,,,,15.707400895140667,201905-202113
77,joy,ideal_mouse,,201952,hyper_top,130499.3,8300.6,35940.2,2324.9,,,,,15.721670722598367,201905-202113
78,joy,ideal_mouse,,202001,hyper_top,107028.6,6766.1,6757.1,434.9,,,,,15.818359172935665,201905-202113
79,joy,ideal_mouse,,202002,hyper_top,59841.5,3765.1,3199.6,214.8,,,,,15.893734562163024,201905-202113
80,joy,ideal_mouse,,202003,hyper_top,62791.1,3947.5,2260.5,147.9,,,,,15.906548448385054,201905-202113
81,joy,ideal_mouse,,202004,hyper_top,65898.8,4129.9,1111.2,69.6,,,,,15.956512264219475,201905-202113
82,joy,ideal_mouse,,202005,hyper_top,70488.5,4422.7,1728.7,110.3,,,,,15.93788862007371,201905-202113
83,joy,ideal_mouse,,202006,hyper_top,69931.4,4389.5,2109.4,132.7,,,,,15.931518396172683,201905-202113
84,joy,ideal_mouse,,202007,hyper_top,81890.6,5151.7,7325.1,471.5,,,,,15.895840208086653,201905-202113
85,joy,ideal_mouse,,202008,hyper_top,79500.1,4985.5,1687.0,107.2,,,,,15.946264166081638,201905-202113
86,joy,ideal_mouse,,202009,hyper_top,82094.9,5150.2,5229.4,345.0,,,,,15.940138247058366,201905-202113
87,joy,ideal_mouse,,202010,hyper_top,76231.3,4794.8,2044.9,133.6,,,,,15.898744473179278,201905-202113
88,joy,ideal_mouse,,202011,hyper_top,77395.1,4843.8,3259.7,211.2,,,,,15.978178289772494,201905-202113
89,joy,ideal_mouse,,202012,hyper_top,64762.1,4007.1,1136.0,73.8,,,,,16.161837738015024,201905-202113
90,joy,ideal_mouse,,202013,hyper_top,70459.2,4387.7,574.5,37.9,,,,,16.05834491875014,201905-202113
91,joy,ideal_mouse,,202014,hyper_top,76181.6,4742.7,789.3,49.5,,,,,16.06291774727476,201905-202113
92,joy,ideal_mouse,,202015,hyper_top,99272.1,6183.4,1663.5,110.8,,,,,16.05461396642624,201905-202113
93,joy,ideal_mouse,,202016,hyper_top,97083.2,6045.6,19527.1,1246.3,,,,,16.058488818314146,201905-202113
94,joy,ideal_mouse,,202017,hyper_top,100329.8,6257.6,11607.3,742.2,,,,,16.033271541805163,201905-202113
95,joy,ideal_mouse,,202018,hyper_top,88100.8,5506.2,3282.3,207.8,,,,,16.00029058152628,201905-202113
96,joy,ideal_mouse,,202019,hyper_top,104732.3,6544.2,2255.9,145.9,,,,,16.00383545735155,201905-202113
97,joy,ideal_mouse,,202020,hyper_top,114632.3,7176.3,340.4,20.2,,,,,15.973732982177445,201905-202113
98,joy,ideal_mouse,,202021,hyper_top,134548.6,8442.8,3892.8,255.7,,,,,15.936490263893496,201905-202113
99,joy,ideal_mouse,,202022,hyper_top,150502.9,9496.7,34195.5,2234.5,,,,,15.847915591731862,201905-202113
100,joy,ideal_mouse,,202023,hyper_top,145599.7,9199.3,44111.5,2845.4,,,,,15.827258595762723,201905-202113
101,joy,ideal_mouse,,202024,hyper_top,124973.1,7856.4,22155.6,1426.0,,,,,15.907171223461129,201905-202113
102,joy,ideal_mouse,,202025,hyper_top,151653.2,9619.6,14085.9,932.9,,,,,15.765021414611835,201905-202113
103,joy,ideal_mouse,,202026,hyper_top,142305.2,8919.4,6922.5,440.4,,,,,15.954570935264705,201905-202113
104,joy,ideal_mouse,,202027,hyper_top,146874.5,9253.9,3911.3,251.3,,,,,15.871632500891517,201905-202113
105,joy,ideal_mouse,,202028,hyper_top,211878.7,14019.0,66308.0,4835.1,,,,,15.113681432341822,201905-202113
106,joy,ideal_mouse,,202029,hyper_top,193346.8,12362.4,49542.1,3339.3,,,,,15.639908108457904,201905-202113
107,joy,ideal_mouse,,202030,hyper_top,183591.3,11596.8,31682.1,2028.6,,,,,15.831203435430464,201905-202113
108,joy,ideal_mouse,,202031,hyper_top,204267.0,12946.1,28181.0,1798.2,,,,,15.778265269077174,201905-202113
109,joy,ideal_mouse,,202032,hyper_top,207096.1,13137.6,21863.8,1386.3,,,,,15.763617403483133,201905-202113
110,joy,ideal_mouse,,202033,hyper_top,198369.9,12577.6,14744.1,936.1,,,,,15.771681401857268,201905-202113
111,joy,ideal_mouse,,202034,hyper_top,226233.8,14650.6,66812.1,4513.6,,,,,15.441947770057197,201905-202113
112,joy,ideal_mouse,,202035,hyper_top,171853.5,11048.9,32549.9,2204.4,,,,,15.553901293341418,201905-202113
113,joy,ideal_mouse,,202036,hyper_top,130408.8,8200.8,12422.4,824.6,,,,,15.901960784313728,201905-202113
114,joy,ideal_mouse,,202037,hyper_top,116005.7,7287.2,8635.5,588.3,,,,,15.919104731584147,201905-202113
115,joy,ideal_mouse,,202038,hyper_top,107291.0,6775.8,3496.4,239.1,,,,,15.834440213701702,201905-202113
116,joy,ideal_mouse,,202039,hyper_top,94897.8,6014.6,4648.5,294.2,,,,,15.777907092740996,201905-202113
117,joy,ideal_mouse,,202040,hyper_top,94270.6,6062.2,34179.2,2247.7,,,,,15.55055920292963,201905-202113
118,joy,ideal_mouse,,202041,hyper_top,86935.2,5476.3,24373.3,1528.6,,,,,15.874805982141226,201905-202113
119,joy,ideal_mouse,,202042,hyper_top,87501.3,5489.7,22623.6,1418.1,,,,,15.939177004207881,201905-202113
120,joy,ideal_mouse,,202043,hyper_top,89019.9,5604.6,18256.6,1148.5,,,,,15.883363665560431,201905-202113
121,joy,ideal_mouse,,202044,hyper_top,97117.1,6085.8,18848.4,1175.8,,,,,15.957984159847515,201905-202113
122,joy,ideal_mouse,,202045,hyper_top,76719.7,4803.3,7019.2,443.4,,,,,15.972289884038055,201905-202113
123,joy,ideal_mouse,,202046,hyper_top,85196.1,5336.0,6132.0,390.3,,,,,15.966285607196403,201905-202113
124,joy,ideal_mouse,,202047,hyper_top,82608.1,5173.5,23905.4,1502.2,,,,,15.96754614864212,201905-202113
125,joy,ideal_mouse,,202048,hyper_top,81798.5,5127.4,19924.0,1269.9,,,,,15.953212154308227,201905-202113
126,joy,ideal_mouse,,202049,hyper_top,91203.2,5892.2,25539.1,1725.3,,,,,15.47863276874512,201905-202113
127,joy,ideal_mouse,,202050,hyper_top,103861.6,6853.1,13622.6,1148.1,,,,,15.15541871561775,201905-202113
128,joy,ideal_mouse,,202051,hyper_top,140675.9,9236.3,36397.3,2671.8,,,,,15.230763400928945,201905-202113
129,joy,ideal_mouse,,202052,hyper_top,134673.5,8749.9,30704.8,2215.5,,,,,15.391433044949085,201905-202113
130,joy,ideal_mouse,,202053,hyper_top,134590.8,8676.6,40194.0,2761.6,,,,,15.511928635640686,201905-202113
131,joy,ideal_mouse,,202101,hyper_top,71117.1,4465.3,8100.1,520.1,,,,,15.926611873782278,201905-202113
132,joy,ideal_mouse,,202102,hyper_top,75162.5,4706.0,6418.4,408.7,,,,,15.97163195920102,201905-202113
133,joy,ideal_mouse,,202103,hyper_top,74221.8,4638.3,3741.3,236.6,,,,,16.0019403660824,201905-202113
134,joy,ideal_mouse,,202104,hyper_top,80247.8,5029.0,3393.5,220.5,,,,,15.957009345794393,201905-202113
135,joy,ideal_mouse,,202105,hyper_top,77401.5,4849.9,3798.7,241.3,,,,,15.959401224767522,201905-202113
136,joy,ideal_mouse,,202106,hyper_top,82416.5,5176.0,4260.7,282.2,,,,,15.92281684698609,201905-202113
137,joy,ideal_mouse,,202107,hyper_top,85344.8,5344.1,4437.8,291.9,,,,,15.969910742688198,201905-202113
138,joy,ideal_mouse,,202108,hyper_top,89727.9,5625.9,3712.5,242.0,,,,,15.949074814696315,201905-202113
139,joy,ideal_mouse,,202109,hyper_top,94021.4,5929.1,4835.8,317.6,,,,,15.857617513619266,201905-202113
140,joy,ideal_mouse,,202110,hyper_top,91070.5,5739.2,3138.9,203.5,,,,,15.868152355729022,201905-202113
141,joy,ideal_mouse,,202111,hyper_top,88921.3,5593.7,3386.8,217.8,,,,,15.896687344691351,201905-202113
142,joy,ideal_mouse,,202112,hyper_top,93379.4,5865.2,2482.7,157.1,,,,,15.92092341267135,201905-202113
143,joy,ideal_mouse,,202113,hyper_top,119266.3,7500.7,2153.5,138.8,,,,,15.90068926900156,201905-202113
144,joy,ideal_mouse,,202114,hyper_top,90180.4,5652.0,584.8,39.5,,,,,15.955484784147204,202113-202126
145,joy,ideal_mouse,,202115,hyper_top,100237.0,6278.8,1481.1,94.7,,,,,15.964356246416513,202113-202126
146,joy,ideal_mouse,,202116,hyper_top,108871.2,6820.0,328.2,18.4,,,,,15.963519061583577,202113-202126
147,joy,ideal_mouse,,202117,hyper_top,116394.0,7419.2,30240.2,1976.4,,,,,15.688214362734527,202113-202126
148,joy,ideal_mouse,,202118,hyper_top,141028.0,9021.7,52814.2,3409.5,,,,,15.632087078931907,202113-202126
149,joy,ideal_mouse,,202119,hyper_top,136833.0,8648.3,9142.8,595.1,,,,,15.821953447498354,202113-202126
150,joy,ideal_mouse,,202120,hyper_top,134886.0,8588.6,30496.4,2037.6,,,,,15.705237174859697,202113-202126
151,joy,ideal_mouse,,202121,hyper_top,124752.0,7900.7,22037.5,1468.1,,,,,15.789993291733644,202113-202126
152,joy,ideal_mouse,,202122,hyper_top,153173.8,9711.6,49708.5,3225.9,,,,,15.772251740186991,202113-202126
153,joy,ideal_mouse,,202123,hyper_top,147438.7,9327.9,23156.4,1524.0,,,,,15.806205040791605,202113-202126
154,joy,ideal_mouse,,202124,hyper_top,144505.8,9112.4,7514.9,472.7,,,,,15.858149334972126,202113-202126
155,joy,ideal_mouse,,202125,hyper_top,139524.1,8798.8,9688.5,635.9,,,,,15.857173705505298,202113-202126
156,joy,ideal_mouse,,202126,hyper_top,147856.5,9376.6,18664.0,1243.5,,,,,15.768668813855768,202113-202126
157,joy,angry_cat,,201827,hyper_top,369307.4,54743.2,18234.8,2719.6,6.746178521,6.704956611,6.74422757,,6.746178520802585,201827-201905
158,joy,angry_cat,,201828,hyper_top,364321.6,53872.5,8278.0,1228.4,,,,,6.762663696691261,201827-201905
159,joy,angry_cat,,201829,hyper_top,387074.7,57470.5,41828.0,6366.4,,,,,6.735189358018462,201827-201905
160,joy,angry_cat,,201830,hyper_top,412039.2,61853.0,113022.1,17765.9,,,,,6.661587958546877,201827-201905
161,joy,angry_cat,,201831,hyper_top,396817.1,59208.0,34564.2,5575.3,,,,,6.70208586677476,201827-201905
162,joy,angry_cat,,201832,hyper_top,452348.8,67569.0,116556.0,17839.9,,,,,6.694620314049342,201827-201905
163,joy,angry_cat,,201833,hyper_top,388442.1,57565.0,27679.4,4174.9,,,,,6.747886736732389,201827-201905
164,joy,angry_cat,,201834,hyper_top,366044.0,54176.3,20680.5,2970.0,,,,,6.756533761072646,201827-201905
165,joy,angry_cat,,201835,hyper_top,470778.7,70441.5,170410.5,25403.2,,,,,6.683257738690971,201827-201905
166,joy,angry_cat,,201836,hyper_top,413012.5,61789.0,112665.4,17091.0,,,,,6.684239913253168,201827-201905
167,joy,angry_cat,,201837,hyper_top,433784.5,67491.0,162472.2,27430.4,,,,,6.427294009571646,201827-201905
168,joy,angry_cat,,201838,hyper_top,405222.5,61214.0,116247.5,18432.1,,,,,6.6197683536445915,201827-201905
169,joy,angry_cat,,201839,hyper_top,351971.3,52248.0,41320.3,6287.3,,,,,6.736550681365793,201827-201905
170,joy,angry_cat,,201840,hyper_top,349200.8,51832.1,23295.9,3534.0,,,,,6.737153231298751,201827-201905
171,joy,angry_cat,,201841,hyper_top,352292.8,52608.9,13120.8,2440.4,,,,,6.696448699744719,201827-201905
172,joy,angry_cat,,201842,hyper_top,589968.6,90337.9,292749.5,46546.3,,,,,6.530687563027256,201827-201905
173,joy,angry_cat,,201843,hyper_top,388585.3,59699.6,51189.5,10106.6,,,,,6.5090101106205065,201827-201905
174,joy,angry_cat,,201844,hyper_top,694111.6,106824.0,412718.7,65557.4,,,,,6.497712124616191,201827-201905
175,joy,angry_cat,,201845,hyper_top,568667.4,88640.0,307942.1,50298.1,,,,,6.415471570397112,201827-201905
176,joy,angry_cat,,201846,hyper_top,361149.4,54370.0,49366.7,8036.5,,,,,6.64243884495126,201827-201905
177,joy,angry_cat,,201847,hyper_top,405627.2,60556.4,93415.0,14458.0,,,,,6.698337417680047,201827-201905
178,joy,angry_cat,,201848,hyper_top,454859.6,68454.5,179164.8,27976.7,,,,,6.644699764076869,201827-201905
179,joy,angry_cat,,201849,hyper_top,569805.4,86405.7,311312.4,48659.0,,,,,6.5945348512887465,201827-201905
180,joy,angry_cat,,201850,hyper_top,491391.1,73969.8,187447.3,29367.6,,,,,6.643131386052145,201827-201905
181,joy,angry_cat,,201851,hyper_top,589372.1,88379.5,223960.7,34892.8,,,,,6.668651666958967,201827-201905
182,joy,angry_cat,,201852,hyper_top,384990.9,56877.0,62485.8,9716.9,,,,,6.768832744343056,201827-201905
183,joy,angry_cat,,201901,hyper_top,378703.7,55836.1,107881.4,16567.3,,,,,6.782416751886325,201827-201905
184,joy,angry_cat,,201902,hyper_top,485468.0,71604.4,258031.5,38541.0,,,,,6.7798626900022905,201827-201905
185,joy,angry_cat,,201903,hyper_top,483415.0,72408.7,244237.6,37545.5,,,,,6.67620051181695,201827-201905
186,joy,angry_cat,,201904,hyper_top,372107.3,57193.5,134083.4,22710.8,,,,,6.506111708498343,201827-201905
187,joy,angry_cat,,201905,hyper_top,341479.4,51681.4,65316.5,11806.5,,,,,6.607394536525714,201827-201905
188,joy,angry_cat,,201906,hyper_top,326290.9,46821.9,36268.8,5617.9,,,,,6.9687667523103505,201905-202113
189,joy,angry_cat,,201907,hyper_top,313592.7,44180.0,22144.0,3150.3,,,,,7.0980692621095525,201905-202113
190,joy,angry_cat,,201908,hyper_top,329703.8,46491.3,38719.4,5567.9,,,,,7.091731141095215,201905-202113
191,joy,angry_cat,,201909,hyper_top,377832.6,53273.3,127045.3,18117.0,,,,,7.092344570357008,201905-202113
192,joy,angry_cat,,201910,hyper_top,342308.2,48122.3,91701.1,13050.5,,,,,7.113296745999256,201905-202113
193,joy,angry_cat,,201911,hyper_top,453394.4,63580.2,157691.8,22306.8,,,,,7.131062815153146,201905-202113
194,joy,angry_cat,,201912,hyper_top,403407.2,58518.9,132796.7,21066.8,,,,,6.893622402334972,201905-202113
195,joy,angry_cat,,201913,hyper_top,419621.4,59195.1,119668.3,17453.5,,,,,7.088786065062818,201905-202113
196,joy,angry_cat,,201914,hyper_top,366794.0,51323.3,7260.9,1050.1,,,,,7.146734524085551,201905-202113
197,joy,angry_cat,,201915,hyper_top,372480.7,52162.6,10066.2,1349.8,,,,,7.140761771844195,201905-202113
198,joy,angry_cat,,201916,hyper_top,431773.7,60582.6,21115.4,2925.3,,,,,7.127024921347054,201905-202113
199,joy,angry_cat,,201917,hyper_top,404130.9,59323.8,66253.8,11765.0,,,,,6.812289502695377,201905-202113
200,joy,angry_cat,,201918,hyper_top,427251.8,61859.6,59343.8,10359.1,,,,,6.9067986213942545,201905-202113
201,joy,angry_cat,,201919,hyper_top,425664.0,60637.2,57182.9,9243.4,,,,,7.019849201480279,201905-202113
202,joy,angry_cat,,201920,hyper_top,378657.2,53124.1,22549.5,3423.0,,,,,7.127785694251762,201905-202113
203,joy,angry_cat,,201921,hyper_top,376063.1,52496.2,15043.4,2126.3,,,,,7.163625176679455,201905-202113
204,joy,angry_cat,,201922,hyper_top,385636.7,53865.2,9944.2,1401.1,,,,,7.159292084685474,201905-202113
205,joy,angry_cat,,201923,hyper_top,395880.4,55231.6,12892.3,1788.4,,,,,7.167643160799253,201905-202113
206,joy,angry_cat,,201924,hyper_top,577573.7,81500.5,247667.2,35356.7,,,,,7.086750388034429,201905-202113
207,joy,angry_cat,,201925,hyper_top,423183.5,59493.8,123335.7,17475.3,,,,,7.113068924829141,201905-202113
208,joy,angry_cat,,201926,hyper_top,337146.2,47016.6,9362.2,1284.8,,,,,7.170790741993254,201905-202113
209,joy,angry_cat,,201927,hyper_top,357974.0,49906.2,8471.9,1196.3,,,,,7.172936428740317,201905-202113
210,joy,angry_cat,,201928,hyper_top,363800.1,50617.9,4897.6,689.9,,,,,7.187182795019153,201905-202113
211,joy,angry_cat,,201929,hyper_top,373536.2,52172.4,19427.8,2755.7,,,,,7.159651463225767,201905-202113
212,joy,angry_cat,,201930,hyper_top,355063.9,49555.8,17842.9,2544.7,,,,,7.1649312492180535,201905-202113
213,joy,angry_cat,,201931,hyper_top,434476.2,60778.2,69708.1,10041.3,,,,,7.148553264163796,201905-202113
214,joy,angry_cat,,201932,hyper_top,413728.0,57745.0,40719.5,5856.8,,,,,7.164741536063729,201905-202113
215,joy,angry_cat,,201933,hyper_top,396445.3,55348.7,21589.8,2982.3,,,,,7.162684941109728,201905-202113
216,joy,angry_cat,,201934,hyper_top,382128.9,53347.7,14862.2,2049.4,,,,,7.162987345283865,201905-202113
217,joy,angry_cat,,201935,hyper_top,467270.6,65615.0,122353.2,17497.6,,,,,7.121399070334527,201905-202113
218,joy,angry_cat,,201936,hyper_top,408008.9,57150.6,68989.8,9878.8,,,,,7.139188389973159,201905-202113
219,joy,angry_cat,,201937,hyper_top,405540.0,56859.1,109424.5,15608.7,,,,,7.1323675541821805,201905-202113
220,joy,angry_cat,,201938,hyper_top,374250.3,52702.6,78278.2,11252.3,,,,,7.101173376645554,201905-202113
221,joy,angry_cat,,201939,hyper_top,608677.2,86000.3,321128.1,46006.5,,,,,7.077617171102891,201905-202113
222,joy,angry_cat,,201940,hyper_top,363796.5,50660.9,33105.1,4642.0,,,,,7.181011391428103,201905-202113
223,joy,angry_cat,,201941,hyper_top,357080.0,49989.3,24284.0,3464.8,,,,,7.143128629526719,201905-202113
224,joy,angry_cat,,201942,hyper_top,587616.4,84307.1,254053.2,37354.0,,,,,6.969951522469637,201905-202113
225,joy,angry_cat,,201943,hyper_top,537969.1,77444.6,176776.6,26791.8,,,,,6.946502403008085,201905-202113
226,joy,angry_cat,,201944,hyper_top,499735.1,72216.7,173420.7,27040.3,,,,,6.919938186042841,201905-202113
227,joy,angry_cat,,201945,hyper_top,455392.9,64831.9,97858.7,15355.5,,,,,7.024210303878184,201905-202113
228,joy,angry_cat,,201946,hyper_top,387843.3,54976.4,44760.8,7208.7,,,,,7.05472348134836,201905-202113
229,joy,angry_cat,,201947,hyper_top,415708.6,58507.2,78654.8,11360.1,,,,,7.105255421554954,201905-202113
